,Copy-v0 ,Test Date, Tue Apr 23 11:16:30 UTC 2019,
Discrete,
-1.000000,-0.500000,-1.000000,-1.000000,-1.000000,-0.500000,-0.500000,-1.000000,-0.500000,-0.500000,
1.500000,1.500000,2.500000,1.500000,1.500000,1.500000,1.500000,1.500000,4.500000,1.500000,
2.000000,2.500000,2.500000,3.500000,2.500000,2.500000,3.500000,3.500000,2.500000,2.500000,
2.000000,3.500000,2.500000,1.500000,2.500000,3.500000,3.500000,4.500000,1.500000,3.500000,
3.000000,2.500000,3.500000,2.500000,1.500000,32.000000,14.500000,2.500000,16.500000,3.500000,
3.000000,31.000000,2.500000,1.500000,2.500000,32.000000,18.500000,31.000000,7.500000,2.500000,
3.000000,32.000000,30.000000,2.500000,2.500000,32.000000,4.500000,31.000000,31.000000,2.500000,
4.000000,32.000000,32.000000,2.500000,2.500000,32.000000,4.500000,32.000000,32.000000,2.500000,
4.000000,32.000000,31.000000,1.500000,2.500000,31.000000,31.000000,30.000000,31.000000,2.500000,
4.000000,32.000000,32.000000,2.500000,2.500000,31.000000,32.000000,31.000000,31.000000,3.500000,
3.000000,32.000000,32.000000,1.500000,8.500000,32.000000,32.000000,32.000000,32.000000,3.500000,
4.000000,32.000000,32.000000,3.500000,14.500000,31.000000,32.000000,32.000000,32.000000,2.500000,
4.000000,32.000000,32.000000,2.500000,2.500000,32.000000,32.000000,32.000000,31.000000,2.500000,
4.000000,32.000000,32.000000,31.000000,4.500000,32.000000,31.000000,32.000000,32.000000,5.500000,
4.000000,32.000000,32.000000,32.000000,30.000000,31.000000,32.000000,32.000000,32.000000,2.500000,
4.000000,32.000000,32.000000,32.000000,30.000000,32.000000,32.000000,32.000000,32.000000,4.500000,
4.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,1.500000,
4.000000,32.000000,32.000000,31.000000,32.000000,32.000000,32.000000,32.000000,32.000000,9.500000,
4.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,2.500000,
3.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,21.500000,
4.000000,32.000000,32.000000,31.000000,32.000000,32.000000,32.000000,32.000000,32.000000,19.500000,
4.000000,32.000000,32.000000,31.000000,32.000000,32.000000,32.000000,32.000000,32.000000,11.500000,
3.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,9.500000,
4.000000,32.000000,32.000000,32.000000,32.000000,32.000000,31.000000,32.000000,32.000000,30.000000,
4.000000,32.000000,32.000000,32.000000,31.000000,32.000000,32.000000,32.000000,32.000000,13.500000,
4.000000,32.000000,32.000000,32.000000,32.000000,32.000000,31.000000,32.000000,32.000000,30.000000,
4.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,31.000000,
