,Roulette-v0,Tue Apr 23 03:59:46 UTC 2019

-1.000000,0.000000,-26.000000,48.000000,1.000000,0.000000,0.000000,0.000000,11.000000,0.000000
122.000000,196.000000,196.000000,196.000000,85.000000,122.000000,159.000000,159.000000,159.000000,159.000000
122.000000,196.000000,233.000000,122.000000,122.000000,198.000000,196.000000,159.000000,344.000000,122.000000
270.000000,159.000000,159.000000,122.000000,159.000000,233.000000,196.000000,122.000000,196.000000,122.000000
159.000000,122.000000,159.000000,196.000000,159.000000,196.000000,122.000000,159.000000,159.000000,122.000000
233.000000,159.000000,159.000000,196.000000,159.000000,196.000000,196.000000,270.000000,196.000000,196.000000
159.000000,122.000000,159.000000,196.000000,159.000000,159.000000,122.000000,196.000000,196.000000,233.000000
122.000000,159.000000,159.000000,159.000000,159.000000,159.000000,196.000000,233.000000,196.000000,233.000000
122.000000,196.000000,159.000000,159.000000,159.000000,196.000000,196.000000,233.000000,159.000000,159.000000
233.000000,122.000000,159.000000,159.000000,233.000000,122.000000,159.000000,196.000000,122.000000,196.000000
122.000000,233.000000,122.000000,159.000000,159.000000,233.000000,159.000000,159.000000,196.000000,159.000000
196.000000,196.000000,233.000000,122.000000,159.000000,159.000000,196.000000,233.000000,196.000000,122.000000
131.000000,85.000000,122.000000,122.000000,196.000000,122.000000,159.000000,196.000000,233.000000,159.000000
159.000000,159.000000,122.000000,159.000000,159.000000,159.000000,233.000000,159.000000,196.000000,159.000000
196.000000,159.000000,159.000000,159.000000,122.000000,159.000000,159.000000,159.000000,196.000000,122.000000
122.000000,159.000000,196.000000,196.000000,159.000000,122.000000,124.000000,159.000000,122.000000,196.000000
233.000000,159.000000,159.000000,233.000000,159.000000,159.000000,159.000000,124.000000,196.000000,159.000000
159.000000,159.000000,159.000000,196.000000,196.000000,159.000000,159.000000,159.000000,196.000000,233.000000
196.000000,196.000000,233.000000,196.000000,159.000000,122.000000,196.000000,124.000000,196.000000,122.000000
233.000000,159.000000,159.000000,196.000000,159.000000,122.000000,196.000000,196.000000,122.000000,233.000000
196.000000,159.000000,159.000000,196.000000,159.000000,159.000000,196.000000,159.000000,159.000000,196.000000
159.000000,196.000000,159.000000,233.000000,122.000000,159.000000,270.000000,196.000000,196.000000,196.000000
196.000000,122.000000,159.000000,233.000000,159.000000,122.000000,159.000000,159.000000,159.000000,159.000000
196.000000,196.000000,159.000000,159.000000,159.000000,159.000000,159.000000,196.000000,159.000000,161.000000
159.000000,196.000000,196.000000,196.000000,233.000000,122.000000,122.000000,196.000000,233.000000,159.000000
196.000000,122.000000,233.000000,159.000000,196.000000,159.000000,159.000000,196.000000,196.000000,159.000000
196.000000,122.000000,233.000000,159.000000,122.000000,159.000000,159.000000,233.000000,159.000000,159.000000
233.000000,196.000000,159.000000,196.000000,159.000000,196.000000,159.000000,233.000000,196.000000,233.000000
159.000000,159.000000,159.000000,159.000000,196.000000,196.000000,159.000000,196.000000,196.000000,159.000000
122.000000,159.000000,233.000000,122.000000,196.000000,122.000000,233.000000,122.000000,122.000000,122.000000
196.000000,196.000000,159.000000,196.000000,233.000000,159.000000,233.000000,122.000000,159.000000,196.000000
159.000000,196.000000,159.000000,122.000000,159.000000,122.000000,122.000000,159.000000,159.000000,196.000000
122.000000,122.000000,159.000000,159.000000,122.000000,161.000000,196.000000,159.000000,159.000000,159.000000
233.000000,196.000000,159.000000,196.000000,159.000000,233.000000,122.000000,196.000000,159.000000,233.000000
196.000000,196.000000,122.000000,159.000000,196.000000,159.000000,196.000000,159.000000,159.000000,159.000000
159.000000,233.000000,159.000000,159.000000,159.000000,159.000000,196.000000,159.000000,159.000000,233.000000
196.000000,196.000000,159.000000,122.000000,196.000000,233.000000,159.000000,159.000000,196.000000,307.000000
196.000000,122.000000,159.000000,159.000000,159.000000,159.000000,196.000000,159.000000,159.000000,196.000000
159.000000,233.000000,196.000000,159.000000,122.000000,196.000000,159.000000,196.000000,196.000000,122.000000
159.000000,196.000000,233.000000,196.000000,122.000000,196.000000,270.000000,196.000000,122.000000,196.000000
196.000000,196.000000,233.000000,196.000000,196.000000,122.000000,196.000000,196.000000,344.000000,196.000000
159.000000,159.000000,159.000000,159.000000,122.000000,233.000000,159.000000,122.000000,196.000000,196.000000
196.000000,233.000000,159.000000,196.000000,159.000000,196.000000,122.000000,196.000000,159.000000,159.000000
159.000000,124.000000,159.000000,122.000000,196.000000,122.000000,233.000000,159.000000,196.000000,122.000000
196.000000,122.000000,196.000000,196.000000,159.000000,270.000000,233.000000,196.000000,270.000000,159.000000
159.000000,233.000000,159.000000,196.000000,159.000000,122.000000,122.000000,196.000000,159.000000,270.000000
196.000000,159.000000,159.000000,159.000000,233.000000,122.000000,159.000000,122.000000,159.000000,196.000000
122.000000,159.000000,124.000000,196.000000,122.000000,196.000000,122.000000,196.000000,159.000000,159.000000
196.000000,196.000000,159.000000,159.000000,159.000000,159.000000,159.000000,159.000000,159.000000,159.000000
196.000000,122.000000,196.000000,196.000000,196.000000,122.000000,122.000000,233.000000,233.000000,196.000000

2m26.657s,2m38.525s,2m35.226s,2m31.464s,2m38.581s,2m29.733s,2m35.255s,2m31.857s,2m31.055s,2m34.297s
